link,title,score,release_date,rating,description,directors,writers,actors,critic_reviews_total_count,critic_reviews_overall_score,critic_reviews_positive_count,critic_reviews_positive_percent,critic_reviews_mixed_count,critic_reviews_mixed_percent,critic_reviews_negative_count,critic_reviews_negative_percent,user_reviews_overall_score,user_reviews_total_count,user_reviews_positive_count,user_reviews_positive_percent,user_reviews_mixed_count,user_reviews_mixed_percent,user_reviews_negative_count,user_reviews_negative_percent,production_companies,duration,genres,website,awards
https://www.metacritic.com/movie/blue-heron/,93.Blue Heron,95,Unknown,Unknown,A family of six settles into their new home on Vancouver Island as internal dynamics are slowly revealed through the eyes of the youngest child.,Unknown,Unknown,Unknown,19.0,95.0,19.0,100.0,0.0,0.0,0.0,0.0,8.0,84.0,95.0,85.0,11.0,8.0,9.0,6.0,Unknown,Unknown,Unknown,Unknown,Unknown
https://www.metacritic.com/movie/do-not-expect-too-much-from-the-end-of-the-world/,94.Do Not Expect Too Much From the End of the World,95,"Mar 22, 2024",Unknown,An overworked and underpaid production assistant must drive around the city of Bucharest to film the casting for a workplace safety video commissioned by a multinational company. When one of her interviewees makes a statement that ignites a scandal she is forced to re-invent the whole story. [MUBI],Radu Jude,Radu Jude,"[{'name': 'Ilinca Manolache', 'role': 'Angela Raducani, Bobita'}, {'name': 'Ovidiu Pîrsan', 'role': 'Ovidiu Pîrsan'}, {'name': 'Nina Hoss', 'role': 'Doris Goethe'}, {'name': 'Dorina Lazar', 'role': 'Angela Coman'}, {'name': 'László Miske', 'role': 'Gyuri'}, {'name': 'Katia Pascariu', 'role': ""Ovidiu's Wife""}, {'name': 'Sofia Nicolaescu', 'role': 'Ilinca'}, {'name': 'Costel Lepadatu', 'role': None}, {'name': 'Mariana Feraru', 'role': None}, {'name': 'Ciprian Anton', 'role': None}, {'name': 'Claudia Ieremia', 'role': None}, {'name': 'Serban Pavlu', 'role': None}, {'name': 'Nicodim Ungureanu', 'role': None}, {'name': 'Alex M Dascalu', 'role': 'Dan Trofaila'}, {'name': 'Ioana Iacob', 'role': None}, {'name': 'Rodica Negrea', 'role': None}, {'name': 'Adina Cristescu', 'role': None}, {'name': 'Adrian Nicolae', 'role': None}, {'name': 'Zita Moldovan', 'role': None}, {'name': 'Andi Vasluianu', 'role': None}]",23.0,95.0,23.0,100.0,0.0,0.0,0.0,0.0,6.0,87.0,60.0,69.0,10.0,11.0,17.0,20.0,"4 Proof Film, Bord Cadre Films, Kinorama, Les Films D'ici, Paul Thiltges Distributions, Sovereign Films (II), microFILM",2 h 43 m,"Comedy, Drama",https://mubi.com/en/us/films/do-not-expect-too-much-from-the-end-of-the-world,"Gopo Awards, Romania Gopo Awards, Romania, Chlotrudis Awards Chlotrudis Awards, International Cinephile Society Awards International Cinephile Society Awards"
https://www.metacritic.com/movie/aftersun/,95.Aftersun,95,"Oct 21, 2022",R,Sophie reflects on the shared joy and private melancholy of a holiday she took with her father twenty years earlier. Memories real and imagined fill the gaps between miniDV footage as she tries to reconcile the father she knew with the man she didn’t.,Charlotte Wells,Charlotte Wells,"[{'name': 'Paul Mescal', 'role': 'Calum'}, {'name': 'Frankie Corio', 'role': 'Sophie'}, {'name': 'Celia Rowlson-Hall', 'role': 'Adult Sophie'}, {'name': 'Sally Messham', 'role': 'Belinda'}, {'name': 'Ayse Parlak', 'role': 'Teen Girl 1'}, {'name': 'Sophia Lamanova', 'role': 'Teen Girl 2'}, {'name': 'Brooklyn Toulson', 'role': 'Michael'}, {'name': 'Spike Fearn', 'role': 'Olly'}, {'name': 'Harry Perdios', 'role': 'Toby'}, {'name': 'Frank Corio', 'role': 'Ocean Park Father'}, {'name': 'Ruby Thompson', 'role': 'Laura'}, {'name': 'Ethan James Smith', 'role': 'Scott'}, {'name': 'Onur Eksioglu', 'role': 'Onur'}, {'name': 'Cafer Karahan', 'role': 'Carpet Salesman'}, {'name': 'Kayleigh Coleman', 'role': 'Jane'}, {'name': 'John Stuifzand', 'role': 'Resort Entertainer'}, {'name': 'Tyler Mutlu', 'role': 'Ocean Park Hotel Tour Rep'}, {'name': 'Kieran Burton', 'role': 'Alex'}, {'name': 'Nijat Gachayev', 'role': 'Turk Hotel Receptionist'}, {'name': 'Sarah Makharine', 'role': ""Adult Sophie's Partner""}]",46.0,95.0,45.0,98.0,0.0,2.0,0.0,0.0,8.0,293.0,243.0,83.0,33.0,11.0,17.0,6.0,"BBC Film, British Film Institute (BFI), Screen Scotland, Tango Entertainment (III), PASTEL, Unified Theory, AZ Celtic Films",1 h 38 m,Drama,https://a24films.com/films/aftersun,"Academy Awards, USA Academy Awards, USA, British Independent Film Awards British Independent Film Awards, CinEuphoria Awards CinEuphoria Awards"
https://www.metacritic.com/movie/rocks/,96.Rocks,95,"Feb 1, 2021",TV-MA,A teenage girl suddenly finds herself struggling to take care of herself and her younger brother.,Sarah Gavron,"Theresa Ikoko, Claire Wilson","[{'name': 'Bukky Bakray', 'role': ""Shola 'Rocks' Omotoso""}, {'name': 'Kosar Ali', 'role': 'Sumaya'}, {'name': ""D'angelou Osei Kissiedu"", 'role': 'Emmanuel Omotoso'}, {'name': 'Shaneigha-Monik Greyson', 'role': 'Roshé'}, {'name': 'Ruby Stokes', 'role': 'Agnes'}, {'name': 'Tawheda Begum', 'role': 'Khadijah'}, {'name': 'Afi Okaidja', 'role': 'Yawa'}, {'name': 'Anastasia Dymitrow', 'role': 'Sabina'}, {'name': 'Sarah Niles', 'role': 'Ms. Booker'}, {'name': 'Layo-Christina Akinlude', 'role': 'Funke Omotoso'}, {'name': 'Sharon D. Clarke', 'role': 'Anita'}, {'name': 'Shola Adewusi', 'role': 'Grandmother Omotoso'}, {'name': 'Mohammad Amiri', 'role': 'Mohammed'}, {'name': 'Brie-Morgan Appleton', 'role': 'Natasha'}, {'name': 'Joshua Avory', 'role': 'Mr. See'}, {'name': 'Ashley Merino Bastidas', 'role': 'Micaela'}, {'name': 'Nadya Bettioui', 'role': 'Ms. Hassan'}, {'name': 'Joanna Brookes', 'role': 'Geraldine'}, {'name': 'Angelica Nicole Cabutotan', 'role': 'Angela'}, {'name': 'Justyna Charzewska', 'role': 'Krystyna'}]",15.0,95.0,15.0,100.0,0.0,0.0,0.0,0.0,6.0,52.0,37.0,71.0,6.0,12.0,9.0,17.0,"Fable Pictures, British Film Institute (BFI) Production Board, Film4, The Wellcome Trust, Head Gear Films, Kreo Films FZ, Metrol Technology",1 h 33 m,Drama,Unknown,"British Independent Film Awards British Independent Film Awards, BAFTA Awards BAFTA Awards, London Critics Circle Film Awards London Critics Circle Film Awards"
https://www.metacritic.com/movie/amour/,97.Amour,95,"Dec 19, 2012",PG-13,"Georges and Anne are in their eighties. They are cultivated, retired music teachers. Their daughter, who is also a musician, lives abroad with her family. One day, Anne has an attack. The couple's bond of love is severely tested. [Sony Pictures Classics]",Michael Haneke,Michael Haneke,"[{'name': 'Jean-Louis Trintignant', 'role': 'Georges'}, {'name': 'Emmanuelle Riva', 'role': 'Anne'}, {'name': 'Isabelle Huppert', 'role': 'Eva'}, {'name': 'Alexandre Tharaud', 'role': 'Alexandre'}, {'name': 'William Shimell', 'role': 'Geoff'}, {'name': 'Ramón Agirre', 'role': ""Concierge's Husband""}, {'name': 'Rita Blanco', 'role': 'Concierge'}, {'name': 'Carole Franck', 'role': 'Nurse #1'}, {'name': 'Dinara Drukarova', 'role': 'Nurse #2'}, {'name': 'Laurent Capelluto', 'role': 'Police Officer #1'}, {'name': 'Jean-Michel Monroc', 'role': 'Police Officer #2'}, {'name': 'Suzanne Schmidt', 'role': 'Neighbour'}, {'name': 'Damien Jouillerot', 'role': 'Paramedic #1'}, {'name': 'Walid Afkir', 'role': 'Paramedic #2'}]",45.0,95.0,43.0,96.0,2.0,4.0,0.0,0.0,8.0,378.0,318.0,84.0,39.0,10.0,21.0,6.0,"Les Films du Losange, X-Filme Creative Pool, Wega Film, France 3 Cinéma, ARD Degeto Film, Bayerischer Rundfunk (BR), Westdeutscher Rundfunk (WDR)",2 h 7 m,Drama,http://www.sonyclassics.com/amour/,"Academy Awards, USA Academy Awards, USA, Golden Globes, USA Golden Globes, USA, César Awards, France César Awards, France"
https://www.metacritic.com/movie/the-hurt-locker/,98.The Hurt Locker,95,"Jun 26, 2009",R,"When a new sergeant, James (Jeremy Renner), takes over a highly trained bomb disposal team amidst violent conflict, he surprises his two subordinates, Sanborn (Anthony Mackie) and Eldridge (Brian Geraghty), by recklessly plunging them into a deadly game of urban combat. James behaves as if he's indifferent to death. As the men struggle to control their wild new leader, the city explodes into chaos, and James' true character reveals itself in a way that will change each man forever. [Summit Entertainment]",Kathryn Bigelow,Mark Boal,"[{'name': 'Jeremy Renner', 'role': 'Staff Sergeant William James'}, {'name': 'Anthony Mackie', 'role': 'Sergeant JT Sanborn'}, {'name': 'Brian Geraghty', 'role': 'Specialist Owen Eldridge'}, {'name': 'Guy Pearce', 'role': 'Sergeant Matt Thompson'}, {'name': 'Ralph Fiennes', 'role': 'Contractor Team Leader'}, {'name': 'David Morse', 'role': 'Colonel Reed'}, {'name': 'Evangeline Lilly', 'role': 'Connie James'}, {'name': 'Christian Camargo', 'role': 'Colonel John Cambridge'}, {'name': 'Suhail Dabbach', 'role': 'Black Suit Man'}, {'name': 'Christopher Sayegh', 'role': 'Beckham'}, {'name': 'Nabil Koni', 'role': 'Professor Nabil'}, {'name': 'Sam Spruell', 'role': 'Contractor Charlie'}, {'name': 'Sam Redford', 'role': 'Contractor Jimmy'}, {'name': 'Feisal Sadoun', 'role': 'Contractor Feisal'}, {'name': 'Barrie Rice', 'role': 'Contractor Chris'}, {'name': 'Imad Dadudi', 'role': 'Iraqi Police Captain at UN'}, {'name': 'Erin Gann', 'role': 'Mortuary Affairs Officer'}, {'name': 'Justin Campbell', 'role': 'Sergeant Carter'}, {'name': 'Malcolm Barrett', 'role': 'Sergeant Foster'}, {'name': 'Kristoffer Ryan Winters', 'role': 'Soldier at Intersection'}]",37.0,95.0,36.0,97.0,0.0,3.0,0.0,0.0,7.0,950.0,742.0,78.0,122.0,13.0,86.0,9.0,"Voltage Pictures, Grosvenor Park Media, Film Capital Europe Funds (FCEF ), First Light Production, Kingsgate Films, Summit Entertainment",2 h 11 m,"Drama, Thriller, War",Unknown,"Academy Awards, USA Academy Awards, USA, Golden Globes, USA Golden Globes, USA, Alliance of Women Film Journalists Alliance of Women Film Journalists"
https://www.metacritic.com/movie/anatomy-of-a-murder/,99.Anatomy of a Murder,95,"Jul 1, 1959",TV-PG,"In a murder trial, the defendant says he suffered temporary insanity after the victim raped his wife. What is the truth, and will he win his case?",Otto Preminger,"Wendell Mayes, John D. Voelker","[{'name': 'James Stewart', 'role': 'Paul Biegler'}, {'name': 'Lee Remick', 'role': 'Laura Manion'}, {'name': 'Ben Gazzara', 'role': 'Lt. Frederick Manion'}, {'name': ""Arthur O'Connell"", 'role': 'Parnell Emmett McCarthy'}, {'name': 'Eve Arden', 'role': 'Maida Rutledge'}, {'name': 'Kathryn Grant', 'role': 'Mary Pilant'}, {'name': 'George C. Scott', 'role': 'Claude Dancer'}, {'name': 'Orson Bean', 'role': 'Dr. Matthew Smith'}, {'name': 'Russ Brown', 'role': 'George Lemon'}, {'name': 'Murray Hamilton', 'role': 'Alphonse Paquette'}, {'name': 'Brooks West', 'role': 'Dist. Atty. Mitch Lodwick'}, {'name': 'Ken Lynch', 'role': 'Det. Sgt. James Durgo'}, {'name': 'John Qualen', 'role': 'Deputy Sheriff Sulo'}, {'name': 'Howard McNear', 'role': 'Dr. Dompierre'}, {'name': 'Alexander Campbell', 'role': 'Dr. W. Gregory Harcourt'}, {'name': 'Ned Wever', 'role': 'Dr. Raschid'}, {'name': 'Jimmy Conlin', 'role': 'Clarence Madigan'}, {'name': 'Royal Beal', 'role': 'Sheriff Battisfore'}, {'name': 'Joseph Kearns', 'role': 'Lloyd Burke'}, {'name': 'Don Ross', 'role': ""Duane 'Duke' Miller""}]",15.0,95.0,15.0,100.0,0.0,0.0,0.0,0.0,8.0,54.0,51.0,94.0,2.0,4.0,9.0,2.0,Otto Preminger Films,2 h 40 m,"Drama, Mystery",Unknown,"Academy Awards, USA Academy Awards, USA, Golden Globes, USA Golden Globes, USA, Laurel Awards Laurel Awards"
https://www.metacritic.com/movie/pulp-fiction/,100.Pulp Fiction,95,"Oct 14, 1994",R,Several inter-locking stories of crime and intrigue form a temporal mosaic set in the Los Angeles underworld.,Quentin Tarantino,"Quentin Tarantino, Roger Avary","[{'name': 'John Travolta', 'role': 'Vincent Vega'}, {'name': 'Uma Thurman', 'role': 'Mia Wallace'}, {'name': 'Samuel L. Jackson', 'role': 'Jules Winnfield'}, {'name': 'Bruce Willis', 'role': 'Butch Coolidge'}, {'name': 'Tim Roth', 'role': 'Pumpkin'}, {'name': 'Amanda Plummer', 'role': 'Honey Bunny'}, {'name': 'Laura Lovelace', 'role': 'Waitress'}, {'name': 'Phil LaMarr', 'role': 'Marvin'}, {'name': 'Frank Whaley', 'role': 'Brett'}, {'name': 'Burr Steers', 'role': 'Roger'}, {'name': 'Ving Rhames', 'role': 'Marsellus Wallace'}, {'name': 'Paul Calderon', 'role': 'Paul'}, {'name': 'Bronagh Gallagher', 'role': 'Trudi'}, {'name': 'Rosanna Arquette', 'role': 'Jody'}, {'name': 'Eric Stoltz', 'role': 'Lance'}, {'name': 'Jerome Patrick Hoban', 'role': 'Ed Sullivan'}, {'name': 'Michael Gilden', 'role': 'Phillip Morris Page'}, {'name': 'Gary Shorelle', 'role': 'Ricky Nelson'}, {'name': 'Susan Griffiths', 'role': 'Marilyn Monroe'}, {'name': 'Eric Clark', 'role': 'James Dean'}]",27.0,95.0,26.0,96.0,0.0,4.0,0.0,0.0,9.0,84.0,3143.0,94.0,98.0,3.0,85.0,3.0,"Miramax, A Band Apart, Jersey Films",2 h 34 m,"Crime, Drama",http://www.facebook.com/PulpFiction,"Academy Awards, USA Academy Awards, USA, Golden Globes, USA Golden Globes, USA, Awards Circuit Community Awards Awards Circuit Community Awards"
https://www.metacritic.com/movie/zero-dark-thirty/,101.Zero Dark Thirty,95,"Dec 19, 2012",R,"For a decade, an elite team of intelligence and military operatives, working in secret across the globe, devoted themselves to a single goal: to find and eliminate Osama bin Laden. [Columbia Pictures]",Kathryn Bigelow,Mark Boal,"[{'name': 'Jessica Chastain', 'role': 'Maya'}, {'name': 'Joel Edgerton', 'role': 'Patrick - Squadron Team Leader'}, {'name': 'Chris Pratt', 'role': 'Justin - DEVGRU'}, {'name': 'Mark Strong', 'role': 'George'}, {'name': 'Jason Clarke', 'role': 'Dan'}, {'name': 'Reda Kateb', 'role': 'Ammar'}, {'name': 'Kyle Chandler', 'role': 'Joseph Bradley'}, {'name': 'Jennifer Ehle', 'role': 'Jessica'}, {'name': 'Harold Perrineau', 'role': 'Jack'}, {'name': 'Jeremy Strong', 'role': 'Thomas'}, {'name': 'J.J. Kandel', 'role': 'J.J.'}, {'name': 'Wahab Sheikh', 'role': 'Detainee on Monitor'}, {'name': 'Alexander Karim', 'role': 'Detainee on Monitor'}, {'name': 'Nabil Elouahabi', 'role': 'Detainee on Monitor'}, {'name': 'Aymen Hamdouchi', 'role': 'Detainee on Monitor'}, {'name': 'Simon Abkarian', 'role': 'Detainee on Monitor'}, {'name': 'Ali Marhyar', 'role': 'Interrogator on Monitor'}, {'name': 'Parker Sawyers', 'role': 'Interrogator on Monitor'}, {'name': 'Akin Gazi', 'role': 'Interrogator on Monitor'}, {'name': 'Derek Siow', 'role': 'Interrogator on Monitor'}]",46.0,95.0,44.0,96.0,2.0,4.0,0.0,0.0,7.0,84.0,946.0,71.0,205.0,15.0,188.0,14.0,"Columbia Pictures, Annapurna Pictures, First Light Production",2 h 37 m,"Drama, History, Thriller",http://www.zerodarkthirty-movie.com/,"Academy Awards, USA Academy Awards, USA, Golden Globes, USA Golden Globes, USA, Online Film & Television Association Online Film & Television Association"
https://www.metacritic.com/movie/collective/,102.Collective,95,"Nov 20, 2020",Unknown,"Collective follows a heroic team of journalists as they uncover shocking, widespread corruption. After a deadly nightclub fire, the mysterious death of the owner of a powerful pharmaceutical firm, and the quiet resignation of a health minister—seemingly unrelated events, all within weeks of each other—the team of intrepid reporters exposes a much larger, much more explosive political scandal. COLLECTIVE is a fast-paced, real-time detective story about truth, accountability, and the value of an independent press in partisan times.",Alexander Nanau,"Alexander Nanau, Antoaneta Opris","[{'name': 'Narcis Hogea', 'role': 'Self'}, {'name': 'Cristina Tartau', 'role': 'Self'}, {'name': 'Tedy Ursuleanu', 'role': 'Self'}, {'name': 'Laurentiu Istrate', 'role': 'Self'}, {'name': 'Mihai Ursu', 'role': 'Self'}, {'name': 'Alice Ionita', 'role': 'Self'}, {'name': 'Catalin Tolontan', 'role': 'Self'}, {'name': 'Mirela Neag', 'role': 'Self'}, {'name': 'Eugen Iancu', 'role': 'Self'}, {'name': 'Andrei Galut', 'role': 'Self - Goodbye to Gravity'}, {'name': 'Camelia Roiu', 'role': 'Self'}, {'name': 'Elena Copaciu', 'role': 'Self'}, {'name': 'George Ilie', 'role': 'Self'}, {'name': 'Bogdan Tanase', 'role': 'Self'}, {'name': 'Razvan Lutac', 'role': 'Self'}, {'name': 'Alex Nicodim', 'role': 'Self'}, {'name': 'Sanda Velea', 'role': 'Self'}, {'name': 'Liviu Mihaiu', 'role': 'Self'}, {'name': 'Constantin Dina', 'role': 'Self'}, {'name': 'Alex Csiki', 'role': 'Self'}]",24.0,95.0,24.0,100.0,0.0,0.0,0.0,0.0,7.0,73.0,58.0,79.0,4.0,5.0,11.0,15.0,"Alexander Nanau Production, Samsa Film, HBO Europe, Mitteldeutscher Rundfunk (MDR), Centrul National al Cinematografiei (CNC), Luxembourg Film Fund, Sundance Institute Documentary Fund, Philophon",1 h 49 m,"Documentary, Crime",http://www.magpictures.com/collective/,"Academy Awards, USA Academy Awards, USA, Gopo Awards, Romania Gopo Awards, Romania, Cinema Eye Honors Awards, US Cinema Eye Honors Awards, US"
https://www.metacritic.com/movie/a-separation/,103.A Separation,95,"Dec 30, 2011",PG-13,"Set in contemporary Iran, A Separation is a compelling drama about the dissolution of a marriage. Simin wants to leave Iran with her husband Nader and daughter Termeh. Simin sues for divorce when Nader refuses to leave behind his Alzheimer-suffering father. Her request having failed, Simin returns to her parents' home, but Termeh decides to stay with Nader. When Nader hires a young woman to assist with his father in his wife's absence, he hopes that his life will return to a normal state. However, when he discovers that the new maid has been lying to him, he realizes that there is more on the line than just his marriage. [Sony Pictures Classic]",Asghar Farhadi,Asghar Farhadi,"[{'name': 'Payman Maadi', 'role': 'Nader'}, {'name': 'Leila Hatami', 'role': 'Simin'}, {'name': 'Sareh Bayat', 'role': 'Razieh'}, {'name': 'Shahab Hosseini', 'role': 'Hojjat'}, {'name': 'Sarina Farhadi', 'role': 'Termeh'}, {'name': 'Babak Karimi', 'role': 'Interrogator (Bazpors)'}, {'name': 'Ali-Asghar Shahbazi', 'role': ""Nader's Father (Pedar- Nader)""}, {'name': 'Kimia Hosseini', 'role': 'Somayeh'}, {'name': 'Shirin Yazdanbakhsh', 'role': ""Simin's Mother (Madar-e Simin)""}, {'name': ""Merila Zare'i"", 'role': 'Miss Ghahrayi'}, {'name': 'Mohammadhasan Asghari', 'role': 'Creditor'}, {'name': 'Shirin Azimiyannezhad', 'role': 'Woman in the Bus'}, {'name': 'Hamid Dadju', 'role': 'Creditor'}, {'name': 'Mohammad Ebrahimian', 'role': 'Judge'}, {'name': 'Samad Farhang', 'role': ""Interrogator's Office Manager""}, {'name': 'Ali Fattahi', 'role': 'Soldier'}, {'name': 'Nafise Ghodrati', 'role': 'School Teacher'}, {'name': 'Roya Hosseini', 'role': 'Police Officer'}, {'name': 'Seyyed Jamshid Hosseini', 'role': 'Accused Man'}, {'name': 'Hamid Janane', 'role': 'Soldier'}]",41.0,95.0,41.0,100.0,0.0,0.0,0.0,0.0,8.0,782.0,721.0,92.0,36.0,5.0,25.0,3.0,"Asghar Farhadi Productions, Dreamlab Films, MPA APSA Academy Film Fund, Memento Films",2 h 3 m,Drama,http://www.sonyclassics.com/aseparation/,"Academy Awards, USA Academy Awards, USA, Golden Globes, USA Golden Globes, USA, International Cinephile Society Awards International Cinephile Society Awards"
https://www.metacritic.com/movie/double-indemnity/,104.Double Indemnity,95,"Jul 6, 1944",TV-PG,An insurance representative lets himself be talked into a murder/insurance fraud scheme that arouses an insurance investigator's suspicions.,Billy Wilder,"Billy Wilder, Raymond Chandler, James M. Cain","[{'name': 'Fred MacMurray', 'role': 'Walter Neff'}, {'name': 'Barbara Stanwyck', 'role': 'Phyllis Dietrichson'}, {'name': 'Edward G. Robinson', 'role': 'Barton Keyes'}, {'name': 'Byron Barr', 'role': 'Nino Zachetti'}, {'name': 'Porter Hall', 'role': 'Mr. Jackson'}, {'name': 'Jean Heather', 'role': 'Lola Dietrichson'}, {'name': 'Tom Powers', 'role': 'Mr. Dietrichson'}, {'name': 'Richard Gaines', 'role': 'Mr. Norton'}, {'name': 'Fortunio Bonanova', 'role': 'Sam Gorlopis'}, {'name': 'John Philliber', 'role': 'Joe Pete'}, {'name': 'Lev Abramov', 'role': 'Stage Hand'}, {'name': 'James Adamson', 'role': 'Pullman Porter'}, {'name': 'John Berry', 'role': 'Bit Part'}, {'name': 'Raymond Chandler', 'role': ""Man Reading Magazine Outside Keyes' Office""}, {'name': 'Edmund Cobb', 'role': 'Train Conductor'}, {'name': 'Kernan Cripps', 'role': 'Conductor'}, {'name': 'Betty Farrington', 'role': ""Nettie - Dietrichsons' Maid""}, {'name': 'Bess Flowers', 'role': ""Norton's Secretary""}, {'name': 'Mona Freeman', 'role': 'Secretary'}, {'name': 'Harold Garrison', 'role': 'Redcap'}]",18.0,95.0,17.0,94.0,0.0,6.0,0.0,0.0,8.0,112.0,105.0,94.0,6.0,5.0,9.0,1.0,Paramount Pictures,1 h 47 m,"Crime, Drama, Film-Noir, Mystery, Thriller",http://eurekavideo.co.uk/moc/catalogue/double-indemnity/,"Academy Awards, USA Academy Awards, USA, Photoplay Awards Photoplay Awards, New York Film Critics Circle Awards New York Film Critics Circle Awards"
https://www.metacritic.com/movie/sunrise-1927/,105.Sunrise,95,"Nov 4, 1927",TV-PG,"A sophisticated urban woman seduces a farmer in the hopes that he will murder his neglected wife and join her in the city, but he ends up rekindling his romance with his wife when she discovers their scheme.",F.W. Murnau,"Carl Mayer, Hermann Sudermann, Katherine Hilliker, H.H. Caldwell","[{'name': ""George O'Brien"", 'role': 'The Man'}, {'name': 'Janet Gaynor', 'role': 'The Wife'}, {'name': 'Margaret Livingston', 'role': 'The Woman From the City'}, {'name': 'Bodil Rosing', 'role': 'The Maid'}, {'name': 'J. Farrell MacDonald', 'role': 'The Photographer'}, {'name': 'Ralph Sipperly', 'role': 'The Barber'}, {'name': 'Jane Winton', 'role': 'The Manicure Girl'}, {'name': 'Arthur Housman', 'role': 'The Obtrusive Gentleman'}, {'name': 'Eddie Boland', 'role': 'The Obliging Gentleman'}, {'name': 'Herman Bing', 'role': 'Streetcar Conductor'}, {'name': 'Sidney Bracey', 'role': 'Dance Hall Manager'}, {'name': 'Gino Corrado', 'role': 'Manager of Hair Salon'}, {'name': 'Vondell Darr', 'role': 'Little Girl'}, {'name': 'Sally Eilers', 'role': 'Woman in Dance Hall'}, {'name': 'Gibson Gowland', 'role': 'Angry Driver'}, {'name': 'Fletcher Henderson', 'role': ""Performer - Song: 'Tozo'""}, {'name': 'Leon Janney', 'role': 'Boy'}, {'name': 'Thomas Jefferson', 'role': 'Old Seaman'}, {'name': 'Bob Kortman', 'role': 'Villager'}, {'name': 'F.W. Murnau', 'role': 'Dancer'}]",19.0,95.0,19.0,100.0,0.0,0.0,0.0,0.0,7.0,18.0,13.0,72.0,2.0,11.0,3.0,17.0,Fox Film Corporation,1 h 34 m,"Drama, Romance",Unknown,"Academy Awards, USA Academy Awards, USA, Photoplay Awards Photoplay Awards, Kinema Junpo Awards Kinema Junpo Awards"
https://www.metacritic.com/movie/la-dolce-vita-re-release/,106.La Dolce Vita,95,"Apr 19, 1961",TV-14,A series of stories following a week in the life of a philandering paparazzo journalist (Marcello Mastroianni) living in Rome.,Federico Fellini,"Federico Fellini, Ennio Flaiano, Tullio Pinelli, Brunello Rondi, Pier Paolo Pasolini","[{'name': 'Marcello Mastroianni', 'role': 'Marcello Rubini'}, {'name': 'Anita Ekberg', 'role': 'Sylvia'}, {'name': 'Anouk Aimée', 'role': 'Maddalena'}, {'name': 'Yvonne Furneaux', 'role': 'Emma'}, {'name': 'Magali Noël', 'role': 'Fanny'}, {'name': 'Alain Cuny', 'role': 'Steiner'}, {'name': 'Annibale Ninchi', 'role': 'Il padre di Marcello'}, {'name': 'Walter Santesso', 'role': 'Paparazzo'}, {'name': 'Valeria Ciangottini', 'role': 'Paola'}, {'name': 'Riccardo Garrone', 'role': 'Riccardo'}, {'name': 'Ida Galli', 'role': 'Irene'}, {'name': 'Audrey McDonald', 'role': 'Jane'}, {'name': 'Polidor', 'role': 'Pagliaccio'}, {'name': 'Alain Dijon', 'role': 'Frankie Stout'}, {'name': 'Mino Doro', 'role': 'Amante di Nadia'}, {'name': 'Giulio Girola', 'role': 'Lucenti - il commissario di polizia'}, {'name': 'Laura Betti', 'role': 'Laura'}, {'name': 'Nico', 'role': 'Nico'}, {'name': 'Carlo Musto', 'role': 'Travestito'}, {'name': 'Enzo Cerusico', 'role': 'Fotografo'}]",13.0,95.0,13.0,100.0,0.0,0.0,0.0,0.0,8.0,100.0,88.0,88.0,8.0,8.0,4.0,4.0,"Riama Film, Gray-Film, Société Nouvelle Pathé Cinéma",2 h 54 m,"Comedy, Drama",http://www.viipillars.com/ladolcevita,"Academy Awards, USA Academy Awards, USA, Italian National Syndicate of Film Journalists Italian National Syndicate of Film Journalists, Satellite Awards Satellite Awards"
https://www.metacritic.com/movie/schindlers-list/,107.Schindler's List,95,"Dec 15, 1993",R,Steven Spielberg's epic drama tells the compelling true story of German businessman Oskar Schindler (Neeson) who comes to Nazi-occupied Poland looking for economic prosperity and leaves as a savior. (History in Film),Steven Spielberg,"Thomas Keneally, Steven Zaillian","[{'name': 'Liam Neeson', 'role': 'Oskar Schindler'}, {'name': 'Ralph Fiennes', 'role': 'Amon Goeth'}, {'name': 'Ben Kingsley', 'role': 'Itzhak Stern'}, {'name': 'Caroline Goodall', 'role': 'Emilie Schindler'}, {'name': 'Jonathan Sagall', 'role': 'Poldek Pfefferberg'}, {'name': 'Embeth Davidtz', 'role': 'Helen Hirsch'}, {'name': 'Malgorzata Gebel', 'role': 'Victoria Klonowska'}, {'name': 'Shmuel Levy', 'role': 'Wilek Chilowicz'}, {'name': 'Mark Ivanir', 'role': 'Marcel Goldberg'}, {'name': 'Béatrice Macola', 'role': 'Ingrid'}, {'name': 'Andrzej Seweryn', 'role': 'Julian Scherner'}, {'name': 'Friedrich von Thun', 'role': 'Rolf Czurda'}, {'name': 'Krzysztof Luft', 'role': 'Herman Toffel'}, {'name': 'Harry Nehring', 'role': 'Leo John'}, {'name': 'Norbert Weisser', 'role': 'Albert Hujar'}, {'name': 'Adi Nitzan', 'role': 'Mila Pfefferberg'}, {'name': 'Michael Schneider', 'role': 'Juda Dresner'}, {'name': 'Miri Fabian', 'role': 'Chaja Dresner'}, {'name': 'Anna Mucha', 'role': 'Danka Dresner'}, {'name': 'Albert Misak', 'role': 'Mordecai Wulkan'}]",30.0,95.0,29.0,97.0,0.0,3.0,0.0,0.0,9.0,84.0,1381.0,95.0,36.0,2.0,31.0,2.0,"Universal Pictures, Amblin Entertainment",3 h 15 m,"Biography, Drama, History",https://www.facebook.com/SchindlersListMovie/,"Academy Awards, USA Academy Awards, USA, Golden Globes, USA Golden Globes, USA, Awards Circuit Community Awards Awards Circuit Community Awards"
